Timestamp,Track_ID,X_Min,Y_Min,X_Max,Y_Max
667.79,1,959.4,81.9,1181.9,330.9
667.79,2,307.6,74.3,478.1,198.5
667.79,3,109.2,134.6,255.7,330.5
667.79,4,475.4,78.9,650.4,330.5
667.79,5,304.4,76.5,483.5,332.2
667.79,6,480.9,76.7,647.7,200.2
667.82,1,959.4,81.9,1181.9,330.9
667.82,2,307.6,74.3,478.1,198.5
667.82,3,109.2,134.6,255.7,330.5
667.82,4,475.4,78.9,650.4,330.5
667.82,5,304.4,76.5,483.5,332.2
667.82,6,480.9,76.7,647.7,200.2
667.85,1,959.4,81.9,1181.9,330.9
667.85,2,307.6,74.3,478.1,198.5
667.85,3,109.2,134.6,255.7,330.5
667.85,4,475.4,78.9,650.4,330.5
667.85,5,304.4,76.5,483.5,332.2
667.85,6,480.9,76.7,647.7,200.2
667.89,1,959.4,81.9,1181.9,330.9
667.89,2,307.6,74.3,478.1,198.5
667.89,3,109.2,134.6,255.7,330.5
667.89,4,475.4,78.9,650.4,330.5
667.89,5,304.4,76.5,483.5,332.2
667.89,6,480.9,76.7,647.7,200.2
667.92,1,959.4,81.9,1181.9,330.9
667.92,2,307.6,74.3,478.1,198.5
667.92,3,109.2,134.6,255.7,330.5
667.92,4,475.4,78.9,650.4,330.5
667.92,5,304.4,76.5,483.5,332.2
667.92,6,480.9,76.7,647.7,200.2
667.95,1,959.4,81.9,1181.9,330.9
667.95,2,307.6,74.3,478.1,198.5
667.95,3,109.2,134.6,255.7,330.5
667.95,4,475.4,78.9,650.4,330.5
667.95,5,304.4,76.5,483.5,332.2
667.95,6,480.9,76.7,647.7,200.2
667.99,1,959.4,81.9,1181.9,330.9
667.99,2,307.6,74.3,478.1,198.5
667.99,3,109.2,134.6,255.7,330.5
667.99,4,475.4,78.9,650.4,330.5
667.99,5,304.4,76.5,483.5,332.2
667.99,6,480.9,76.7,647.7,200.2
668.02,1,959.4,81.9,1181.9,330.9
668.02,2,307.6,74.3,478.1,198.5
668.02,3,109.2,134.6,255.7,330.5
668.02,4,475.4,78.9,650.4,330.5
668.02,5,304.4,76.5,483.5,332.2
668.02,6,480.9,76.7,647.7,200.2
668.05,1,959.4,81.9,1181.9,330.9
668.05,2,307.6,74.3,478.1,198.5
668.05,3,109.2,134.6,255.7,330.5
668.05,4,475.4,78.9,650.4,330.5
668.05,5,304.4,76.5,483.5,332.2
668.05,6,480.9,76.7,647.7,200.2
668.09,1,959.4,81.9,1181.9,330.9
668.09,2,307.6,74.3,478.1,198.5
668.09,3,109.2,134.6,255.7,330.5
668.09,4,475.4,78.9,650.4,330.5
668.09,5,304.4,76.5,483.5,332.2
668.09,6,480.9,76.7,647.7,200.2
668.12,1,959.4,81.9,1181.9,330.9
668.12,2,307.6,74.3,478.1,198.5
668.12,3,109.2,134.6,255.7,330.5
668.12,4,475.4,78.9,650.4,330.5
668.12,5,304.4,76.5,483.5,332.2
668.12,6,480.9,76.7,647.7,200.2
668.15,1,959.4,81.9,1181.9,330.9
668.15,2,307.6,74.3,478.1,198.5
668.15,3,109.2,134.6,255.7,330.5
668.15,4,475.4,78.9,650.4,330.5
668.15,5,304.4,76.5,483.5,332.2
668.15,6,480.9,76.7,647.7,200.2
668.18,1,959.4,81.9,1181.9,330.9
668.18,2,307.6,74.3,478.1,198.5
668.18,3,109.2,134.6,255.7,330.5
668.18,4,475.4,78.9,650.4,330.5
668.18,5,304.4,76.5,483.5,332.2
668.18,6,480.9,76.7,647.7,200.2
668.22,1,959.4,81.9,1181.9,330.9
668.22,2,307.6,74.3,478.1,198.5
668.22,3,109.2,134.6,255.7,330.5
668.22,4,475.4,78.9,650.4,330.5
668.22,5,304.4,76.5,483.5,332.2
668.22,6,480.9,76.7,647.7,200.2
668.25,1,959.4,81.9,1181.9,330.9
668.25,2,307.6,74.3,478.1,198.5
668.25,3,109.2,134.6,255.7,330.5
668.25,4,475.4,78.9,650.4,330.5
668.25,5,304.4,76.5,483.5,332.2
668.25,6,480.9,76.7,647.7,200.2
668.28,1,959.4,81.9,1181.9,330.9
668.28,2,307.6,74.3,478.1,198.5
668.28,3,109.2,134.6,255.7,330.5
668.28,4,475.4,78.9,650.4,330.5
668.28,5,304.4,76.5,483.5,332.2
668.28,6,480.9,76.7,647.7,200.2
668.32,1,959.4,81.9,1181.9,330.9
668.32,2,307.6,74.3,478.1,198.5
668.32,3,109.2,134.6,255.7,330.5
668.32,4,475.4,78.9,650.4,330.5
668.32,5,304.4,76.5,483.5,332.2
668.32,6,480.9,76.7,647.7,200.2
668.35,1,959.4,81.9,1181.9,330.9
668.35,2,307.6,74.3,478.1,198.5
668.35,3,109.2,134.6,255.7,330.5
668.35,4,475.4,78.9,650.4,330.5
668.35,5,304.4,76.5,483.5,332.2
668.35,6,480.9,76.7,647.7,200.2
668.38,1,959.4,81.9,1181.9,330.9
668.38,2,307.6,74.3,478.1,198.5
668.38,3,109.2,134.6,255.7,330.5
668.38,4,475.4,78.9,650.4,330.5
668.38,5,304.4,76.5,483.5,332.2
668.38,6,480.9,76.7,647.7,200.2
758.8,1,959.4,81.9,1181.9,330.9
758.8,2,307.6,74.3,478.1,198.5
758.8,3,109.2,134.6,255.7,330.5
758.8,4,475.4,78.9,650.4,330.5
758.8,5,304.4,76.5,483.5,332.2
758.8,6,480.9,76.7,647.7,200.2
758.87,1,959.4,81.9,1181.9,330.9
758.87,2,307.6,74.3,478.1,198.5
758.87,3,109.2,134.6,255.7,330.5
758.87,4,475.4,78.9,650.4,330.5
758.87,5,304.4,76.5,483.5,332.2
758.87,6,480.9,76.7,647.7,200.2
758.9,1,959.4,81.9,1181.9,330.9
758.9,2,307.6,74.3,478.1,198.5
758.9,3,109.2,134.6,255.7,330.5
758.9,4,475.4,78.9,650.4,330.5
758.9,5,304.4,76.5,483.5,332.2
758.9,6,480.9,76.7,647.7,200.2
758.93,1,959.4,81.9,1181.9,330.9
758.93,2,307.6,74.3,478.1,198.5
